X1	X2	weight
FAM107A	ANO7	12.0009739814356
SLC26A2	PIK3R5	11.9759394389868
SCGN	PARVB	11.9741196291817
MAFB	SIGLEC8	11.9642989708619
CHI3L1	CARS	11.9473104170143
LDLRAD2	ALDH3A1	11.9466979596277
ARHGAP40	TMCC1	11.9300066386405
TMEM200A	MOCS1	11.9275684973694
SFTPC	PROX1	11.9256852323515
DHX32	KCNK3	11.9168224333811
SLA2	PRR4	11.9042701611417
CELF6	ADCY4	11.829905450582
FNBP4	CX3CR1	11.8105570743088
FAM198B	ITGA10	11.77878824595
SCGN	ITGA10	11.7641442484678
AGAP6	PRR4	11.7354183538951
CRABP2	RUNX2	11.7331564044101
MAFB	TNS3	11.7306575065647
FRMD4A	HLX	11.6685343430347
MFAP4	FNBP4	11.6426255860105
SPACA4	PPP1R18	11.6217334982367
UCHL1	PRR4	11.6115539017785
FLT4	FAM177B	11.6012425940686
KRTCAP2	ADCY4	11.6007562405648
FCN1	FN1	11.5735649552552
PIK3R5	LILRB1	11.5602966218844
FERMT3	ZMAT4	11.5556534013547
HLX	CEP72	11.5494738906672
FN1	CEACAM21	11.539190649401
HLX	NFATC2IP	11.5276000205024
HLX	FBN2	11.5027487795613
TMEM200A	HGD	11.4970440593598
PPP1R18	TNS3	11.4745560434497
SFTPC	ADCY4	11.461577114584
HLX	PTCHD4	11.4309108763794
CACNG4	CHI3L1	11.4280486916054
FN1	LINC00896	11.4276285099622
STX16	LDLRAD2	11.4187685325191
PPP1R18	CD14	11.3595280275027
FLT4	SLC26A2	11.3475651067187
FKBP5	PRR4	11.3465395259664
HLX	PACSIN1	11.3313942551148
ADCY4	ITGA10	11.3295229785577
CSF3R	HDC	11.3169882809234
CLASP1	C5AR2	11.3097220691441
HIC1	PPP1R18	11.2851587876988
NSMCE4A	LDLRAD2	11.2716900381856
FXYD6	AHRR	11.2653371293606
MUC5B	HSF4	11.2270925371891
PDGFRA	LEFTY1	11.2006179354401
FUT3	HDC	11.1905717827193
LOC107987462	LST1	11.1901546704755
FBXW10	LDLRAD2	11.1870100097376
CHI3L1	CDC42EP5	11.1830533942517
APOBR	ADCY4	11.1509846243874
