X1	X2	weight
ENSG00000168329	ENSG00000111215	16.8164768835778
ENSG00000162836	ENSG00000186166	16.7896435853245
ENSG00000243955	ENSG00000135083	16.7625520243417
ENSG00000146054	ENSG00000122035	16.7506660044241
ENSG00000108691	ENSG00000186166	16.7185901821164
ENSG00000151632	ENSG00000140254	16.6177486239315
ENSG00000134884	ENSG00000151632	16.5274184995323
ENSG00000091513	ENSG00000172765	16.4914772838344
ENSG00000167653	ENSG00000164484	16.4890843464668
ENSG00000174370	ENSG00000137726	16.4348616471624
ENSG00000104365	ENSG00000186166	16.4232364746373
ENSG00000153531	ENSG00000136826	16.4028832734779
ENSG00000048052	ENSG00000187513	16.401163771175
ENSG00000177374	ENSG00000172765	16.3643600108813
ENSG00000146054	ENSG00000204149	16.3283326586977
ENSG00000076248	ENSG00000143127	16.3181788510782
ENSG00000151632	ENSG00000188677	16.3114946504746
ENSG00000091129	ENSG00000146054	16.2935404707405
ENSG00000167244	ENSG00000111215	16.2881688537125
ENSG00000226742	ENSG00000146054	16.2735150301098
ENSG00000196296	ENSG00000186166	16.2648217658627
ENSG00000100739	ENSG00000186166	16.2574309041028
ENSG00000102935	ENSG00000138061	16.2226700196794
ENSG00000130508	ENSG00000100292	16.1657869988674
ENSG00000137501	ENSG00000188677	16.1462997649091
ENSG00000197971	ENSG00000163218	16.1329954943549
ENSG00000137501	ENSG00000143819	16.0868721934516
ENSG00000146054	ENSG00000183347	16.0810649884005
ENSG00000119535	ENSG00000124813	16.0627860458858
ENSG00000048052	ENSG00000178607	16.002622580708
ENSG00000203685	ENSG00000151632	15.9349616432158
ENSG00000102935	ENSG00000213588	15.9094839723932
ENSG00000167244	ENSG00000037280	15.8418022276646
ENSG00000151632	ENSG00000113924	15.8396198103717
ENSG00000187994	ENSG00000143127	15.8350507897019
ENSG00000244682	ENSG00000167680	15.7232343481098
ENSG00000177202	ENSG00000115414	15.6155287707776
ENSG00000213654	ENSG00000141506	15.5643599264327
ENSG00000164125	ENSG00000129467	15.5476170386871
ENSG00000117069	ENSG00000114771	15.5473609501611
ENSG00000167680	ENSG00000244694	15.4379609405715
ENSG00000113924	ENSG00000100292	15.4217788638077
ENSG00000243955	ENSG00000087086	15.3930314181741
ENSG00000038295	ENSG00000186166	15.3850532246528
ENSG00000204149	ENSG00000186166	15.3843057710284
ENSG00000168906	ENSG00000151632	15.3771904801199
ENSG00000166482	ENSG00000124813	15.3081454597824
ENSG00000148053	ENSG00000167680	15.2741119106509
ENSG00000167680	ENSG00000171097	15.2725036373256
ENSG00000177479	ENSG00000151632	15.2509627730645
ENSG00000167244	ENSG00000187942	15.246961118093
ENSG00000071246	ENSG00000076248	15.2178374198641
ENSG00000164713	ENSG00000134853	15.1597211461353
ENSG00000184156	ENSG00000151632	15.1111598258483
ENSG00000118523	ENSG00000151632	15.102448002011
ENSG00000104044	ENSG00000172765	15.0750244071961
ENSG00000137501	ENSG00000150977	15.0219325029326
ENSG00000070669	ENSG00000100292	15.0102325156894
ENSG00000137501	ENSG00000110619	14.9665611768769
ENSG00000037280	ENSG00000136205	14.9245962995827
ENSG00000144045	ENSG00000167680	14.9149951988743
ENSG00000076248	ENSG00000182578	14.8446548930638
ENSG00000156218	ENSG00000151632	14.8441951048281
ENSG00000137501	ENSG00000187513	14.8378864527172
ENSG00000120458	ENSG00000151632	14.8131221495502
ENSG00000118785	ENSG00000243955	14.7936222148875
ENSG00000204103	ENSG00000074054	14.7851235464506
ENSG00000137501	ENSG00000249628	14.784765010729
ENSG00000204472	ENSG00000167680	14.7786671571212
ENSG00000137501	ENSG00000151474	14.755844823141
ENSG00000166348	ENSG00000124813	14.7355232040914
ENSG00000152433	ENSG00000151632	14.708713834544
ENSG00000137501	ENSG00000029153	14.6447346276881
ENSG00000196296	ENSG00000167680	14.6353387474432
ENSG00000153446	ENSG00000164484	14.6085864357119
ENSG00000213722	ENSG00000110619	14.6014098303672
ENSG00000137501	ENSG00000138829	14.5904271001328
ENSG00000146112	ENSG00000129467	14.576742862299
ENSG00000148053	ENSG00000151632	14.522867762559
ENSG00000048052	ENSG00000198650	14.4762103933098
ENSG00000088448	ENSG00000151632	14.4743636100076
ENSG00000141506	ENSG00000130508	14.4628375095523
ENSG00000102935	ENSG00000113119	14.4432783212211
ENSG00000075461	ENSG00000137501	14.4195798865776
ENSG00000166348	ENSG00000136630	14.3808760332428
ENSG00000167680	ENSG00000121335	14.3699264778638
ENSG00000137501	ENSG00000156218	14.3675725635147
ENSG00000140488	ENSG00000187942	14.3643097138761
ENSG00000175455	ENSG00000167680	14.3511623873771
ENSG00000108691	ENSG00000100292	14.3121067616237
ENSG00000187994	ENSG00000087495	14.2980464274218
ENSG00000102935	ENSG00000214967	14.2971992386096
ENSG00000178338	ENSG00000151632	14.2944875781864
ENSG00000071246	ENSG00000172765	14.2815414594094
ENSG00000102935	ENSG00000116863	14.2780976251228
ENSG00000124193	ENSG00000167680	14.265631938456
ENSG00000102935	ENSG00000226562	14.2230064727442
ENSG00000151632	ENSG00000171097	14.1686960912944
ENSG00000182010	ENSG00000243955	14.1641333665413
ENSG00000168309	ENSG00000168329	14.123206710166
ENSG00000135083	ENSG00000111215	14.0990732474003
ENSG00000074054	ENSG00000119535	14.0814691508715
ENSG00000119535	ENSG00000072195	14.0790950122364
ENSG00000151632	ENSG00000122035	14.0064544507928
ENSG00000004534	ENSG00000111215	13.9736816136747
