X1	X2	weight
8038	27036	2.28143823930441
247	81501	2.27599638068526
1843	4843	2.2685627931472
80168	118788	2.26295278352021
833	1230	2.26050843745197
80168	2268	2.25954968110627
1808	79698	2.25836356142847
1474	7130	2.25699059994295
9491	1580	2.2553457955492
79001	57115	2.25226836297008
7203	1580	2.22968248077228
25984	5409	2.22819318742162
203100	8038	2.22623700087915
400224	343578	2.22426062273456
3310	8515	2.22198024045615
7852	8515	2.22147340439177
55608	1258	2.22038269854617
1441	57419	2.21820072431776
55268	107987462	2.21784409322309
117289	114789	2.20611526619071
3040	1559	2.20520816564976
3684	8637	2.20433101176018
375057	84901	2.20174705555061
3059	10954	2.20106521439232
23645	714	2.19789923345425
7345	2215	2.17760009790491
3786	5409	2.1712123956181
3549	4210	2.16980477376128
7274	247	2.16883930709825
487	115761	2.15318920907506
400224	57188	2.14451986347735
7852	5129	2.13993885800214
1836	10859	2.13080887160939
833	10261	2.12979913395084
54780	8637	2.09196272357901
54936	10288	2.07625861520506
1089	79626	2.06714525334167
4210	100128126	2.06250317056317
2852	4689	2.0554186469978
84174	117157	2.04114874518379
64770	3081	2.03396129425989
2052	3101	2.01376190971408
26002	1382	2.01000855559769
55374	107987462	1.97822609829073
8637	2203	1.95005126913409
55608	2525	1.94871839874376
23645	90273	1.94226739053392
3491	1470	1.9351262529352
3762	2201	1.93053734525771
3491	1472	1.92213048680771
10224	3491	1.90046606265807
202333	4734	1.89917099103466
80168	10261	1.89522513306516
54504	5409	1.8934425027231
10383	10261	1.88621227099169
8676	4948	1.88450262976679
4696	8291	1.86620477100534
3549	8291	1.86303636404504
5409	1545	1.85556254484879
101059938	4210	1.83200040605415
3684	833	1.82282392284436
114789	247	1.82148952654632
487	963	1.81834788083802
2213	10261	1.81489219498832
487	4689	1.81355315394679
5129	343578	1.8081621437947
29906	5409	1.80693332295263
487	56729	1.80253883195816
2203	3762	1.79682212143725
50486	27087	1.79604426468693
440603	1559	1.776296951758
833	10859	1.76832916495916
8675	440603	1.76488588946475
55608	218	1.76124898413682
55227	3081	1.75762443336415
53827	3762	1.75160717802917
4948	81610	1.73900176143831
487	2210	1.73796320123773
6546	1808	1.72484363794474
53829	1545	1.71546289275434
4915	10462	1.70023138444329
3762	3101	1.69404543768894
440603	10349	1.68972318869579
714	1836	1.68412676177821
8637	115761	1.68103565157552
55608	3081	1.67822440332331
247	1359	1.65219677674889
4915	57419	1.64943387756471
56952	1836	1.6431334402541
10020	25798	1.64092217302383
4210	442213	1.63504251361037
117289	2289	1.63362210783624
55227	375057	1.63014603958509
247	65061	1.61753275302807
833	5409	1.61503753950972
27243	440603	1.60563848617529
84174	2066	1.60288851623157
3045	11173	1.57251633625436
